timestamp,event,user,ip
2025-10-22 07:54:20,logout,user061,192.168.0.190
2025-10-22 07:54:27,upload,user117,192.168.0.239
2025-10-22 07:55:25,logout,user145,192.168.1.129
2025-10-22 07:58:55,view,user013,192.168.1.190
2025-10-22 08:00:02,login,user092,192.168.0.131
2025-10-22 08:00:03,view,user041,192.168.1.98
2025-10-22 08:00:20,file_access,user139,10.0.0.121
2025-10-22 08:00:40,logout,user023,192.168.0.123
2025-10-22 08:00:50,view,user119,192.168.0.99
2025-10-22 08:00:53,view,user023,10.0.0.12
2025-10-22 08:00:55,view,user100,192.168.1.175
2025-10-22 08:01:33,logout,user113,10.0.0.28
2025-10-22 08:03:00,login,user131,172.16.0.240
2025-10-22 08:03:23,login,user061,192.168.1.242
2025-10-22 08:04:22,upload,user105,192.168.0.190
2025-10-22 08:04:40,logout,user146,192.168.1.59
2025-10-22 08:05:27,upload,user098,192.168.1.86
2025-10-22 08:05:29,logout,user098,192.168.1.95
2025-10-22 08:05:43,file_access,user005,10.0.0.50
2025-10-22 08:06:21,logout,user069,192.168.1.133
2025-10-22 08:06:21,download,user122,192.168.0.138
2025-10-22 08:06:52,upload,user002,192.168.1.11
2025-10-22 08:06:55,file_access,user068,192.168.1.124
2025-10-22 08:07:00,login,user139,192.168.0.9
2025-10-22 08:08:12,password_change,user064,192.168.1.199
2025-10-22 08:08:43,password_change,user084,192.168.1.104
2025-10-22 08:08:58,download,user145,192.168.0.221
2025-10-22 08:09:21,login,user027,192.168.1.227
2025-10-22 08:10:16,view,user101,10.0.0.52
2025-10-22 08:11:22,upload,user034,192.168.0.2
2025-10-22 08:11:43,login,user121,192.168.0.222
2025-10-22 08:11:50,upload,user099,192.168.0.142
2025-10-22 08:12:13,login,user121,192.168.0.66
2025-10-22 08:12:16,logout,user044,192.168.0.17
2025-10-22 08:12:30,file_access,user048,10.0.0.71
2025-10-22 08:12:52,login,user058,192.168.1.50
2025-10-22 08:12:52,download,user020,192.168.0.178
2025-10-22 08:13:09,login,user055,192.168.0.165
2025-10-22 08:13:11,logout,user078,192.168.0.105
2025-10-22 08:13:17,file_access,user006,172.16.0.64
2025-10-22 08:13:29,logout,user127,192.168.0.94
2025-10-22 08:13:30,logout,user078,192.168.0.43
2025-10-22 08:14:26,password_change,user069,10.0.0.254
2025-10-22 08:14:46,logout,user112,192.168.0.50
2025-10-22 08:15:00,logout,user053,192.168.0.249
2025-10-22 08:15:00,upload,user117,192.168.1.3
2025-10-22 08:15:00,view,user019,10.0.0.91
2025-10-22 08:15:21,logout,user063,192.168.1.206
2025-10-22 08:16:57,login,user063,10.0.0.53
2025-10-22 08:17:14,logout,user031,192.168.0.173
2025-10-22 08:17:31,download,user081,192.168.0.150
2025-10-22 08:17:49,login,user148,192.168.1.110
2025-10-22 08:17:52,view,user087,10.0.0.212
2025-10-22 08:18:11,login,user021,192.168.0.195
2025-10-22 08:18:12,file_access,user104,10.0.0.114
2025-10-22 08:18:36,download,user141,192.168.1.192
2025-10-22 08:18:39,logout,user033,192.168.1.6
2025-10-22 08:18:47,login,user006,192.168.1.242
2025-10-22 08:19:57,login,user094,192.168.0.163
2025-10-22 08:19:59,download,user113,192.168.0.146
2025-10-22 08:20:12,error,user076,192.168.0.70
2025-10-22 08:20:56,admin,user135,192.168.0.223
2025-10-22 08:21:18,logout,user099,192.168.1.176
2025-10-22 08:21:41,logout,sophia,192.168.1.232
2025-10-22 08:21:46,logout,user119,192.168.0.199
2025-10-22 08:21:58,login,user035,192.168.0.94
2025-10-22 08:22:10,logout,user031,172.16.0.177
2025-10-22 08:22:31,view,user029,10.0.0.114
2025-10-22 08:22:31,view,user026,192.168.1.2
2025-10-22 08:22:40,view,user104,192.168.0.219
2025-10-22 08:23:18,logout,user096,10.0.0.33
2025-10-22 08:24:17,logout,user016,192.168.1.157
2025-10-22 08:24:18,logout,user029,192.168.0.106
2025-10-22 08:24:23,logout,user010,192.168.1.160
2025-10-22 08:24:28,view,cao,192.168.0.217
2025-10-22 08:24:34,download,user041,192.168.0.43
2025-10-22 08:24:59,admin,user004,192.168.0.170
2025-10-22 08:25:14,login,user004,192.168.1.199
2025-10-22 08:26:14,error,user060,192.168.1.104
2025-10-22 08:26:48,file_access,user096,172.16.0.95
2025-10-22 08:26:49,password_change,user035,192.168.0.157
2025-10-22 08:27:09,file_access,user049,192.168.0.120
2025-10-22 08:27:39,password_change,user102,192.168.0.162
2025-10-22 08:27:48,view,user058,192.168.0.68
2025-10-22 08:28:07,password_change,user016,10.0.0.66
2025-10-22 08:28:12,view,user099,192.168.0.87
2025-10-22 08:28:22,error,user119,192.168.0.102
2025-10-22 08:28:39,logout,alice,10.0.0.110
2025-10-22 08:30:11,download,user093,192.168.0.134
2025-10-22 08:30:15,upload,user148,192.168.0.125
2025-10-22 08:30:25,logout,user125,192.168.1.163
2025-10-22 08:30:44,view,user134,10.0.0.79
2025-10-22 08:30:49,download,user119,172.16.0.112
2025-10-22 08:30:56,login,user128,192.168.1.222
2025-10-22 08:31:04,password_change,user024,192.168.0.152
2025-10-22 08:31:05,download,user106,192.168.1.94
2025-10-22 08:31:32,upload,user150,172.16.0.186
2025-10-22 08:31:40,file_access,user097,192.168.0.34
2025-10-22 08:31:51,logout,user118,192.168.1.147
2025-10-22 08:32:09,upload,user040,192.168.0.61
2025-10-22 08:32:16,password_change,user012,10.0.0.24
2025-10-22 08:32:27,file_access,user033,192.168.0.225
2025-10-22 08:34:45,login,user057,172.16.0.115
2025-10-22 08:34:57,upload,user062,10.0.0.130
2025-10-22 08:35:21,login,user048,192.168.0.97
2025-10-22 08:36:00,view,user068,192.168.0.96
2025-10-22 08:36:02,view,user102,192.168.1.163
2025-10-22 08:36:22,login,user089,192.168.1.95
2025-10-22 08:36:31,upload,user030,192.168.0.92
2025-10-22 08:36:31,file_access,user096,192.168.0.97
2025-10-22 08:37:03,download,user051,10.0.0.21
2025-10-22 08:37:06,file_access,user102,192.168.0.204
2025-10-22 08:37:14,login,user085,192.168.1.190
2025-10-22 08:37:19,logout,user026,192.168.1.123
2025-10-22 08:37:20,download,user114,192.168.0.62
2025-10-22 08:37:30,logout,user046,192.168.0.21
2025-10-22 08:38:04,logout,user128,172.16.0.48
2025-10-22 08:38:50,download,user047,192.168.0.88
2025-10-22 08:39:01,download,user131,192.168.1.58
2025-10-22 08:39:38,logout,user091,192.168.0.253
2025-10-22 08:39:46,view,user019,192.168.1.22
2025-10-22 08:40:01,login,user138,10.0.0.46
2025-10-22 08:40:17,download,user030,10.0.0.27
2025-10-22 08:40:42,logout,user084,192.168.0.172
2025-10-22 08:40:42,logout,user085,192.168.0.20
2025-10-22 08:40:47,file_access,user142,172.16.0.12
2025-10-22 08:40:50,password_change,user147,192.168.0.173
2025-10-22 08:40:56,download,user101,192.168.1.75
2025-10-22 08:41:29,login,user033,192.168.1.77
2025-10-22 08:41:51,upload,user003,192.168.1.8
2025-10-22 08:41:52,logout,user106,192.168.1.47
2025-10-22 08:41:59,logout,user090,192.168.0.155
2025-10-22 08:42:23,download,user119,172.16.0.32
2025-10-22 08:42:53,logout,user114,192.168.1.252
2025-10-22 08:43:26,login,user126,192.168.0.32
2025-10-22 08:44:08,logout,user052,192.168.0.90
2025-10-22 08:44:23,file_access,user093,192.168.1.200
2025-10-22 08:44:51,login,user015,192.168.1.198
2025-10-22 08:44:54,login,user007,192.168.1.121
2025-10-22 08:44:57,file_access,user070,10.0.0.146
2025-10-22 08:45:10,download,user022,192.168.0.122
2025-10-22 08:45:11,upload,user011,192.168.0.113
2025-10-22 08:45:17,login,user149,192.168.1.30
2025-10-22 08:45:50,view,user052,172.16.0.75
2025-10-22 08:45:55,logout,user089,192.168.1.2
2025-10-22 08:45:57,login,user089,192.168.1.214
2025-10-22 08:46:00,logout,user044,192.168.1.251
2025-10-22 08:46:18,login,alice,192.168.0.147
2025-10-22 08:46:20,login,user142,192.168.0.71
2025-10-22 08:46:31,view,user051,192.168.0.106
2025-10-22 08:46:41,file_access,user053,192.168.0.36
2025-10-22 08:47:04,download,user096,10.0.0.114
2025-10-22 08:47:51,login,user113,172.16.0.249
2025-10-22 08:48:22,login,user094,10.0.0.67
2025-10-22 08:48:28,login,user071,192.168.0.123
2025-10-22 08:48:31,file_access,user088,10.0.0.73
2025-10-22 08:48:44,admin,user119,192.168.0.147
2025-10-22 08:49:28,view,user012,192.168.0.74
2025-10-22 08:49:31,view,user141,172.16.0.85
2025-10-22 08:49:31,admin,user051,192.168.0.75
2025-10-22 08:49:39,logout,user139,192.168.0.98
2025-10-22 08:50:18,upload,user018,172.16.0.115
2025-10-22 08:51:07,download,user115,192.168.0.177
2025-10-22 08:51:34,view,user050,192.168.1.85
2025-10-22 08:51:52,logout,user111,192.168.0.177
2025-10-22 08:52:01,password_change,jenny,192.168.0.236
2025-10-22 08:52:05,admin,user135,10.0.0.150
2025-10-22 08:52:44,download,tim,192.168.1.71
2025-10-22 08:53:02,logout,user131,192.168.0.167
2025-10-22 08:53:10,login,user127,172.16.0.56
2025-10-22 08:53:13,login,user022,10.0.0.95
2025-10-22 08:53:49,download,user038,192.168.0.251
2025-10-22 08:54:09,logout,user150,192.168.0.57
2025-10-22 08:54:42,login,user014,192.168.0.18
2025-10-22 08:54:58,logout,user034,192.168.1.175
2025-10-22 08:55:36,logout,user089,192.168.1.123
2025-10-22 08:56:00,logout,user114,10.0.0.14
2025-10-22 08:56:20,logout,user034,192.168.1.216
2025-10-22 08:56:31,login,user026,172.16.0.184
2025-10-22 08:57:14,login,user118,172.16.0.50
2025-10-22 08:57:33,login,user030,192.168.0.233
2025-10-22 08:57:38,download,user133,192.168.1.37
2025-10-22 08:57:48,download,user110,192.168.0.133
2025-10-22 08:57:52,login,user040,192.168.0.105
2025-10-22 08:57:52,upload,user050,192.168.1.60
2025-10-22 08:58:24,download,user098,192.168.0.29
2025-10-22 08:58:47,download,user065,10.0.0.91
2025-10-22 08:58:49,download,sophia,192.168.0.42
2025-10-22 08:59:22,logout,user087,192.168.1.168
2025-10-22 08:59:36,upload,user111,192.168.1.47
2025-10-22 09:00:15,error,user142,192.168.0.85
2025-10-22 09:00:22,login,user132,192.168.1.11
2025-10-22 09:00:33,download,user008,172.16.0.54
2025-10-22 09:00:44,logout,user016,192.168.0.190
2025-10-22 09:00:49,logout,user085,192.168.1.180
2025-10-22 09:00:50,logout,user065,192.168.1.30
2025-10-22 09:00:52,download,user075,192.168.0.94
2025-10-22 09:01:07,login,user127,192.168.0.79
2025-10-22 09:01:16,login,user096,192.168.1.161
2025-10-22 09:01:21,logout,user146,192.168.1.173
2025-10-22 09:01:23,download,user078,192.168.0.252
2025-10-22 09:01:34,view,user066,192.168.0.137
2025-10-22 09:01:39,login,user031,192.168.1.95
2025-10-22 09:02:34,login,user120,192.168.1.142
2025-10-22 09:02:40,logout,user091,192.168.0.163
2025-10-22 09:02:42,file_access,user070,192.168.1.33
2025-10-22 09:03:01,login,user004,192.168.0.17
2025-10-22 09:03:17,login,user036,10.0.0.140
2025-10-22 09:03:32,password_change,user117,192.168.1.38
2025-10-22 09:03:37,view,user143,192.168.1.23
2025-10-22 09:04:09,login,user091,10.0.0.17
2025-10-22 09:04:20,upload,user114,192.168.1.43
2025-10-22 09:04:29,file_access,cao,192.168.0.245
2025-10-22 09:04:29,error,user108,192.168.0.48
2025-10-22 09:04:52,admin,user069,10.0.0.135
2025-10-22 09:04:52,download,user046,192.168.1.97
2025-10-22 09:04:56,login,user031,192.168.0.104
2025-10-22 09:05:01,logout,user111,192.168.1.217
2025-10-22 09:05:04,download,user008,192.168.0.223
2025-10-22 09:05:34,view,user032,10.0.0.47
2025-10-22 09:05:58,logout,user117,10.0.0.53
2025-10-22 09:06:29,file_access,user121,192.168.0.4
2025-10-22 09:06:40,upload,user118,172.16.0.194
2025-10-22 09:06:48,download,user048,192.168.0.17
2025-10-22 09:07:05,login,user031,192.168.0.109
2025-10-22 09:07:11,file_access,user056,192.168.1.57
2025-10-22 09:07:15,logout,user107,192.168.1.106
2025-10-22 09:07:20,download,user072,192.168.1.26
2025-10-22 09:07:21,logout,user049,192.168.0.38
2025-10-22 09:07:49,download,user051,10.0.0.181
2025-10-22 09:08:21,view,user007,10.0.0.16
2025-10-22 09:08:24,upload,user094,192.168.1.124
2025-10-22 09:08:46,password_change,user007,10.0.0.251
2025-10-22 09:08:47,login,user043,192.168.1.169
2025-10-22 09:09:11,file_access,user019,192.168.0.158
2025-10-22 09:09:17,logout,cao,10.0.0.128
2025-10-22 09:09:22,upload,user043,192.168.0.217
2025-10-22 09:09:31,logout,user142,192.168.0.247
2025-10-22 09:09:37,file_access,user142,192.168.0.223
2025-10-22 09:09:40,logout,user030,192.168.0.99
2025-10-22 09:09:49,login,user002,192.168.0.127
2025-10-22 09:09:54,download,user039,172.16.0.35
2025-10-22 09:10:12,login,user009,192.168.0.163
2025-10-22 09:10:19,upload,user116,172.16.0.85
2025-10-22 09:10:21,upload,user018,192.168.1.119
2025-10-22 09:10:21,upload,user036,192.168.1.189
2025-10-22 09:10:25,login,user090,192.168.0.134
2025-10-22 09:10:50,login,user122,192.168.1.20
2025-10-22 09:11:42,login,user027,192.168.0.204
2025-10-22 09:11:48,logout,user004,192.168.0.99
2025-10-22 09:12:26,login,user140,172.16.0.4
2025-10-22 09:12:38,login,user131,192.168.1.166
2025-10-22 09:12:54,login,user018,172.16.0.237
2025-10-22 09:12:54,logout,user095,192.168.0.128
2025-10-22 09:12:55,login,user055,10.0.0.195
2025-10-22 09:12:55,view,user137,192.168.1.109
2025-10-22 09:13:09,logout,user034,192.168.0.251
2025-10-22 09:13:19,login,user082,172.16.0.113
2025-10-22 09:13:39,view,user080,192.168.0.73
2025-10-22 09:13:44,login,user117,192.168.0.228
2025-10-22 09:13:51,error,user047,192.168.0.22
2025-10-22 09:14:24,login,user064,192.168.0.238
2025-10-22 09:14:31,download,user113,10.0.0.29
2025-10-22 09:14:53,upload,user125,192.168.1.146
2025-10-22 09:15:12,logout,user015,192.168.1.237
2025-10-22 09:15:16,logout,user076,10.0.0.189
2025-10-22 09:15:17,password_change,user144,192.168.0.172
2025-10-22 09:15:18,download,user017,192.168.0.141
2025-10-22 09:15:26,login,user082,192.168.1.77
2025-10-22 09:15:59,login,user003,172.16.0.252
2025-10-22 09:16:28,logout,user034,172.16.0.177
2025-10-22 09:16:41,upload,user140,192.168.1.94
2025-10-22 09:16:46,error,user138,192.168.0.151
2025-10-22 09:16:56,login,user016,172.16.0.101
2025-10-22 09:16:59,login,user087,192.168.1.34
2025-10-22 09:17:03,logout,user079,10.0.0.174
2025-10-22 09:17:33,file_access,user044,10.0.0.30
2025-10-22 09:17:45,logout,user148,192.168.1.197
2025-10-22 09:17:47,login,user060,192.168.0.166
2025-10-22 09:17:53,download,user137,10.0.0.246
2025-10-22 09:18:16,logout,user121,192.168.1.130
2025-10-22 09:18:26,download,user007,192.168.1.172
2025-10-22 09:18:35,login,user048,192.168.0.54
2025-10-22 09:18:53,view,user107,192.168.0.41
2025-10-22 09:19:01,login,user047,192.168.0.138
2025-10-22 09:19:02,file_access,cao,192.168.0.71
2025-10-22 09:19:22,upload,user150,192.168.0.209
2025-10-22 09:19:44,download,user076,172.16.0.222
2025-10-22 09:20:06,logout,user029,192.168.0.63
2025-10-22 09:20:08,download,user143,192.168.0.5
2025-10-22 09:20:29,file_access,user095,10.0.0.197
2025-10-22 09:20:45,upload,user116,192.168.1.17
2025-10-22 09:20:48,login,user094,192.168.0.29
2025-10-22 09:20:59,login,user011,192.168.0.207
2025-10-22 09:21:01,login,user020,10.0.0.21
2025-10-22 09:21:11,login,user101,192.168.0.152
2025-10-22 09:21:28,login,user093,10.0.0.241
2025-10-22 09:21:30,logout,user104,192.168.1.218
2025-10-22 09:21:46,login,user099,192.168.1.170
2025-10-22 09:21:47,password_change,user097,192.168.0.98
2025-10-22 09:21:56,login,user121,192.168.1.248
2025-10-22 09:22:04,file_access,user076,192.168.1.171
2025-10-22 09:22:31,download,user018,192.168.1.109
2025-10-22 09:23:05,upload,user083,192.168.0.45
2025-10-22 09:23:12,file_access,user074,172.16.0.196
2025-10-22 09:23:41,view,user130,192.168.0.118
2025-10-22 09:23:42,logout,user107,10.0.0.40
2025-10-22 09:23:47,file_access,user060,192.168.0.245
2025-10-22 09:23:53,download,user044,192.168.1.47
2025-10-22 09:24:17,file_access,user007,192.168.0.232
2025-10-22 09:24:55,logout,user033,192.168.0.169
2025-10-22 09:25:05,logout,charlie,10.0.0.4
2025-10-22 09:25:10,login,user027,192.168.0.63
2025-10-22 09:25:17,logout,user090,172.16.0.73
2025-10-22 09:25:42,password_change,user129,10.0.0.88
2025-10-22 09:25:48,upload,user004,10.0.0.118
2025-10-22 09:25:52,logout,user121,192.168.1.200
2025-10-22 09:25:55,logout,user007,192.168.0.197
2025-10-22 09:25:55,upload,user009,10.0.0.152
2025-10-22 09:25:57,download,user133,10.0.0.211
2025-10-22 09:26:18,login,user130,192.168.1.45
2025-10-22 09:26:29,upload,user072,172.16.0.239
2025-10-22 09:26:30,login,user060,192.168.0.202
2025-10-22 09:26:36,download,user080,192.168.0.93
2025-10-22 09:26:37,login,user046,192.168.1.84
2025-10-22 09:26:56,login,user126,192.168.0.80
2025-10-22 09:26:57,download,user034,192.168.1.76
2025-10-22 09:27:27,download,user016,192.168.1.24
2025-10-22 09:27:31,login,user115,10.0.0.164
2025-10-22 09:27:31,view,user037,192.168.1.222
2025-10-22 09:27:33,logout,user138,192.168.0.11
2025-10-22 09:27:41,download,user138,10.0.0.94
2025-10-22 09:27:55,error,user142,10.0.0.151
2025-10-22 09:28:33,upload,user092,192.168.1.74
2025-10-22 09:28:44,login,user084,192.168.0.80
2025-10-22 09:29:23,file_access,user062,172.16.0.101
2025-10-22 09:29:28,download,user136,192.168.1.162
2025-10-22 09:29:31,login,user105,192.168.1.168
2025-10-22 09:29:36,logout,alice,192.168.0.74
2025-10-22 09:29:40,view,user146,172.16.0.173
2025-10-22 09:29:48,logout,user129,10.0.0.241
2025-10-22 09:29:52,download,user057,172.16.0.247
2025-10-22 09:29:52,login,user137,192.168.1.45
2025-10-22 09:29:58,login,user128,10.0.0.220
2025-10-22 09:30:03,view,user114,192.168.1.189
2025-10-22 09:30:12,login,user093,192.168.0.26
2025-10-22 09:30:35,logout,user011,192.168.0.11
2025-10-22 09:30:51,error,user062,192.168.0.173
2025-10-22 09:30:55,login,user097,192.168.0.251
2025-10-22 09:31:04,view,user033,10.0.0.145
2025-10-22 09:31:59,logout,user143,10.0.0.242
2025-10-22 09:31:59,login,user117,10.0.0.4
2025-10-22 09:32:06,login,cao,192.168.0.251
2025-10-22 09:32:14,login,user068,10.0.0.252
2025-10-22 09:32:19,upload,user076,192.168.1.147
2025-10-22 09:32:39,download,user029,10.0.0.88
2025-10-22 09:32:42,login,user121,192.168.0.157
2025-10-22 09:32:42,login,user141,172.16.0.63
2025-10-22 09:32:49,login,user068,192.168.0.44
2025-10-22 09:33:00,view,user042,192.168.1.152
2025-10-22 09:33:03,error,user138,192.168.0.4
2025-10-22 09:33:23,login,user072,192.168.1.226
2025-10-22 09:33:36,logout,sophia,192.168.0.122
2025-10-22 09:33:42,password_change,user033,192.168.0.94
2025-10-22 09:33:59,login,user108,192.168.1.73
2025-10-22 09:34:37,login,user098,192.168.1.68
2025-10-22 09:35:18,logout,user068,192.168.1.26
2025-10-22 09:35:46,download,user048,10.0.0.100
2025-10-22 09:36:28,upload,user026,172.16.0.128
2025-10-22 09:36:34,login,user099,192.168.1.70
2025-10-22 09:37:10,upload,user122,192.168.0.154
2025-10-22 09:37:33,password_change,user018,192.168.1.174
2025-10-22 09:37:34,upload,user091,192.168.1.186
2025-10-22 09:37:37,error,tim,10.0.0.216
2025-10-22 09:38:17,upload,user050,10.0.0.194
2025-10-22 09:38:19,login,user148,192.168.1.229
2025-10-22 09:38:23,login,cao,10.0.0.62
2025-10-22 09:38:24,login,user053,10.0.0.6
2025-10-22 09:38:31,login,user087,10.0.0.148
2025-10-22 09:38:40,download,user096,192.168.0.162
2025-10-22 09:38:57,view,user130,10.0.0.174
2025-10-22 09:39:00,logout,user091,172.16.0.8
2025-10-22 09:39:05,logout,user070,192.168.0.157
2025-10-22 09:39:06,admin,user148,192.168.0.167
2025-10-22 09:39:09,login,user130,192.168.1.25
2025-10-22 09:39:10,login,user062,10.0.0.183
2025-10-22 09:39:27,file_access,user083,192.168.0.64
2025-10-22 09:40:00,view,user031,192.168.1.11
2025-10-22 09:40:05,password_change,user125,192.168.0.108
2025-10-22 09:40:06,error,rosa,192.168.0.32
2025-10-22 09:40:43,login,user105,192.168.0.28
2025-10-22 09:40:44,upload,user116,192.168.1.126
2025-10-22 09:41:13,download,user113,192.168.0.76
2025-10-22 09:41:15,upload,user074,192.168.0.5
2025-10-22 09:41:16,login,user056,10.0.0.38
2025-10-22 09:41:31,login,user018,192.168.0.45
2025-10-22 09:41:33,download,user103,192.168.1.165
2025-10-22 09:41:47,admin,user009,192.168.0.10
2025-10-22 09:41:57,logout,charlie,192.168.1.120
2025-10-22 09:42:25,download,user013,192.168.0.158
2025-10-22 09:42:35,login,user059,192.168.0.86
2025-10-22 09:42:42,logout,user001,192.168.1.249
2025-10-22 09:42:45,view,user128,10.0.0.133
2025-10-22 09:42:57,view,user082,192.168.0.230
2025-10-22 09:43:03,logout,alice,192.168.0.85
2025-10-22 09:43:05,logout,user123,192.168.1.131
2025-10-22 09:43:06,download,tim,192.168.0.179
2025-10-22 09:43:10,login,user060,10.0.0.118
2025-10-22 09:43:48,login,user147,192.168.0.92
2025-10-22 09:43:58,logout,user149,10.0.0.43
2025-10-22 09:44:05,logout,charlie,192.168.1.144
2025-10-22 09:44:14,logout,user054,172.16.0.69
2025-10-22 09:44:22,logout,user124,192.168.0.143
2025-10-22 09:44:34,file_access,user104,192.168.0.29
2025-10-22 09:45:12,view,user120,192.168.0.117
2025-10-22 09:45:24,login,user030,192.168.1.214
2025-10-22 09:45:48,logout,user061,192.168.1.233
2025-10-22 09:45:58,login,user074,192.168.0.145
2025-10-22 09:46:36,login,user010,192.168.1.229
2025-10-22 09:46:49,login,user006,192.168.0.232
2025-10-22 09:46:55,download,user132,10.0.0.181
2025-10-22 09:46:55,logout,user086,192.168.1.125
2025-10-22 09:47:07,download,user068,10.0.0.175
2025-10-22 09:47:15,file_access,user093,192.168.0.50
2025-10-22 09:47:25,download,user066,192.168.0.60
2025-10-22 09:47:28,file_access,user089,10.0.0.25
2025-10-22 09:47:31,login,user135,192.168.1.96
2025-10-22 09:47:36,login,user022,192.168.1.77
2025-10-22 09:47:46,login,user075,192.168.0.147
2025-10-22 09:47:54,logout,user051,172.16.0.21
2025-10-22 09:47:55,login,user117,10.0.0.176
2025-10-22 09:47:56,view,user102,192.168.1.72
2025-10-22 09:48:02,view,user063,10.0.0.4
2025-10-22 09:48:29,login,user042,10.0.0.200
2025-10-22 09:48:32,logout,user090,192.168.0.44
2025-10-22 09:48:45,logout,user016,192.168.0.160
2025-10-22 09:48:48,admin,user132,192.168.0.98
2025-10-22 09:48:53,logout,user129,10.0.0.106
2025-10-22 09:49:06,file_access,user079,192.168.0.235
2025-10-22 09:49:11,upload,user147,192.168.1.56
2025-10-22 09:49:13,login,user067,192.168.1.79
2025-10-22 09:49:31,login,user048,192.168.1.143
2025-10-22 09:49:34,login,user130,10.0.0.95
2025-10-22 09:49:46,download,user027,192.168.1.44
2025-10-22 09:49:47,download,user090,192.168.1.116
2025-10-22 09:50:11,admin,user075,10.0.0.28
2025-10-22 09:50:16,login,user066,192.168.0.174
2025-10-22 09:50:39,download,user097,10.0.0.196
2025-10-22 09:50:40,login,frank,192.168.0.6
2025-10-22 09:51:02,upload,user068,192.168.0.124
2025-10-22 09:51:09,view,user116,192.168.0.90
2025-10-22 09:51:10,logout,user068,192.168.1.176
2025-10-22 09:51:12,login,user023,192.168.1.85
2025-10-22 09:52:11,download,user075,192.168.1.105
2025-10-22 09:52:16,view,user052,192.168.0.176
2025-10-22 09:52:31,logout,user069,192.168.0.237
2025-10-22 09:52:36,download,user059,10.0.0.21
2025-10-22 09:52:52,login,user131,192.168.0.200
2025-10-22 09:52:56,download,user062,172.16.0.83
2025-10-22 09:53:05,logout,user087,192.168.0.146
2025-10-22 09:53:08,logout,user075,192.168.0.185
2025-10-22 09:54:09,login,user024,192.168.1.53
2025-10-22 09:54:20,logout,user016,192.168.0.201
2025-10-22 09:54:48,login,user076,192.168.1.196
2025-10-22 09:55:55,view,user024,192.168.0.167
2025-10-22 09:55:59,download,cao,172.16.0.61
2025-10-22 09:56:16,download,user134,10.0.0.150
2025-10-22 09:56:34,admin,user069,10.0.0.67
2025-10-22 09:57:00,login,user003,192.168.0.164
2025-10-22 09:57:21,logout,user107,10.0.0.117
2025-10-22 09:57:27,download,user138,192.168.1.197
2025-10-22 09:57:36,view,user109,192.168.1.229
2025-10-22 09:57:56,login,user020,192.168.0.8
2025-10-22 09:57:57,view,user063,172.16.0.124
2025-10-22 09:58:05,login,user134,192.168.0.171
2025-10-22 09:58:25,file_access,user066,192.168.1.66
2025-10-22 09:58:52,view,user081,192.168.1.48
2025-10-22 09:59:02,error,user071,192.168.1.230
2025-10-22 09:59:04,view,user131,192.168.1.213
2025-10-22 09:59:07,file_access,user078,192.168.0.75
2025-10-22 09:59:16,download,user116,192.168.0.215
2025-10-22 09:59:41,login,user121,192.168.1.192
2025-10-22 09:59:53,login,user089,172.16.0.57
2025-10-22 09:59:58,logout,user057,192.168.1.131
2025-10-22 10:00:06,login,user132,10.0.0.177
2025-10-22 10:00:08,logout,user131,192.168.0.7
2025-10-22 10:00:26,login,user048,192.168.0.56
2025-10-22 10:00:40,logout,user117,192.168.1.27
2025-10-22 10:00:42,download,user030,192.168.1.204
2025-10-22 10:00:52,logout,user012,192.168.0.198
2025-10-22 10:00:54,login,user088,192.168.0.40
2025-10-22 10:00:58,login,user135,192.168.1.193
2025-10-22 10:01:06,login,user050,10.0.0.228
2025-10-22 10:01:13,login,user014,192.168.1.81
2025-10-22 10:01:40,view,user146,192.168.0.107
2025-10-22 10:02:46,logout,user020,192.168.0.206
2025-10-22 10:02:46,upload,user130,10.0.0.191
2025-10-22 10:02:53,login,user125,192.168.0.234
2025-10-22 10:03:00,logout,user047,10.0.0.53
2025-10-22 10:03:09,login,user118,192.168.0.250
2025-10-22 10:03:40,view,user056,192.168.0.75
2025-10-22 10:04:01,logout,user132,10.0.0.227
2025-10-22 10:04:26,file_access,user004,192.168.0.198
2025-10-22 10:04:31,login,user018,192.168.0.17
2025-10-22 10:04:46,login,alice,192.168.0.195
2025-10-22 10:04:53,logout,user114,192.168.1.252
2025-10-22 10:04:57,download,user054,192.168.1.229
2025-10-22 10:04:58,logout,user077,192.168.0.232
2025-10-22 10:05:18,upload,user013,192.168.0.163
2025-10-22 10:05:22,file_access,user018,192.168.1.196
2025-10-22 10:05:23,upload,user021,192.168.1.187
2025-10-22 10:05:38,admin,user077,192.168.0.233
2025-10-22 10:05:44,view,user027,10.0.0.195
2025-10-22 10:06:12,password_change,user064,192.168.0.86
2025-10-22 10:06:14,login,user110,10.0.0.149
2025-10-22 10:06:20,logout,user002,192.168.0.164
2025-10-22 10:06:43,logout,user062,10.0.0.93
2025-10-22 10:06:47,upload,user113,192.168.1.65
2025-10-22 10:07:01,view,user144,172.16.0.80
2025-10-22 10:07:04,login,user022,10.0.0.181
2025-10-22 10:07:32,file_access,user037,10.0.0.75
2025-10-22 10:07:37,file_access,user039,192.168.0.78
2025-10-22 10:07:56,login,user059,10.0.0.3
2025-10-22 10:08:06,password_change,user120,10.0.0.150
2025-10-22 10:08:27,file_access,user095,192.168.0.167
2025-10-22 10:08:30,login,charlie,192.168.0.122
