timestamp_parsed,timestamp,event,user,ip,date,hour,minute,weekday,is_weekend,ip_clean,is_valid_ipv4,count_per_ip,unique_users_per_ip,events_per_ip_hour,secs_since_prev_event,secs_to_next_event,events_prev_10min,events_next_10min,is_peak_hour
2025-10-16 06:39:54+00:00,2025-10-16 06:39:54,error,user133,192.168.1.68,2025-10-16,6,39,3,0,192.168.1.68,1,31,28,1,54953.0,13929.0,0,0,0
2025-10-16 10:32:03+00:00,2025-10-16 10:32:03,view,user034,192.168.1.68,2025-10-16,10,32,3,0,192.168.1.68,1,31,28,3,13929.0,8463.0,0,0,1
2025-10-16 12:53:06+00:00,2025-10-16 12:53:06,download,user044,192.168.1.68,2025-10-16,12,53,3,0,192.168.1.68,1,31,28,3,8463.0,16632.0,0,0,0
2025-10-16 17:30:18+00:00,2025-10-16 17:30:18,login,user142,192.168.1.68,2025-10-16,17,30,3,0,192.168.1.68,1,31,28,2,16632.0,56983.0,0,0,0
2025-10-17 09:20:01+00:00,2025-10-17 09:20:01,view,user028,192.168.1.68,2025-10-17,9,20,4,0,192.168.1.68,1,31,28,2,56983.0,16535.0,0,0,1
2025-10-17 13:55:36+00:00,2025-10-17 13:55:36,password_change,user097,192.168.1.68,2025-10-17,13,55,4,0,192.168.1.68,1,31,28,3,16535.0,14000.0,0,0,1
2025-10-17 17:48:56+00:00,2025-10-17 17:48:56,password_change,user036,192.168.1.68,2025-10-17,17,48,4,0,192.168.1.68,1,31,28,2,14000.0,38169.0,0,0,0
2025-10-18 04:25:05+00:00,2025-10-18 04:25:05,login,user036,192.168.1.68,2025-10-18,4,25,5,1,192.168.1.68,1,31,28,1,38169.0,20413.0,0,0,0
2025-10-18 10:05:18+00:00,2025-10-18 10:05:18,login,user138,192.168.1.68,2025-10-18,10,5,5,1,192.168.1.68,1,31,28,3,20413.0,2518.0,0,0,1
2025-10-18 10:47:16+00:00,2025-10-18 10:47:16,login,user034,192.168.1.68,2025-10-18,10,47,5,1,192.168.1.68,1,31,28,3,2518.0,4764.0,0,0,1
2025-10-18 12:06:40+00:00,2025-10-18 12:06:40,login,user089,192.168.1.68,2025-10-18,12,6,5,1,192.168.1.68,1,31,28,3,4764.0,8625.0,0,0,0
2025-10-18 14:30:25+00:00,2025-10-18 14:30:25,login,user029,192.168.1.68,2025-10-18,14,30,5,1,192.168.1.68,1,31,28,3,8625.0,14938.0,0,0,0
2025-10-18 18:39:23+00:00,2025-10-18 18:39:23,download,user102,192.168.1.68,2025-10-18,18,39,5,1,192.168.1.68,1,31,28,2,14938.0,59235.0,0,0,0
2025-10-19 11:06:38+00:00,2025-10-19 11:06:38,view,user010,192.168.1.68,2025-10-19,11,6,6,1,192.168.1.68,1,31,28,2,59235.0,1534.0,0,0,0
2025-10-19 11:32:12+00:00,2025-10-19 11:32:12,download,user105,192.168.1.68,2025-10-19,11,32,6,1,192.168.1.68,1,31,28,2,1534.0,26050.0,0,0,0
2025-10-19 18:46:22+00:00,2025-10-19 18:46:22,login,frank,192.168.1.68,2025-10-19,18,46,6,1,192.168.1.68,1,31,28,2,26050.0,62271.0,0,0,0
2025-10-20 12:04:13+00:00,2025-10-20 12:04:13,upload,user033,192.168.1.68,2025-10-20,12,4,0,0,192.168.1.68,1,31,28,3,62271.0,12149.0,0,0,0
2025-10-20 15:26:42+00:00,2025-10-20 15:26:42,file_access,user144,192.168.1.68,2025-10-20,15,26,0,0,192.168.1.68,1,31,28,3,12149.0,29894.0,0,0,0
2025-10-20 23:44:56+00:00,2025-10-20 23:44:56,login,user042,192.168.1.68,2025-10-20,23,44,0,0,192.168.1.68,1,31,28,1,29894.0,27656.0,0,0,0
2025-10-21 07:25:52+00:00,2025-10-21 07:25:52,login,user093,192.168.1.68,2025-10-21,7,25,1,0,192.168.1.68,1,31,28,1,27656.0,5197.0,0,0,0
2025-10-21 08:52:29+00:00,2025-10-21 08:52:29,login,user036,192.168.1.68,2025-10-21,8,52,1,0,192.168.1.68,1,31,28,2,5197.0,427.0,0,1,0
2025-10-21 08:59:36+00:00,2025-10-21 08:59:36,download,user038,192.168.1.68,2025-10-21,8,59,1,0,192.168.1.68,1,31,28,2,427.0,24603.0,1,0,0
2025-10-21 15:49:39+00:00,2025-10-21 15:49:39,login,user148,192.168.1.68,2025-10-21,15,49,1,0,192.168.1.68,1,31,28,3,24603.0,11568.0,0,0,0
2025-10-21 19:02:27+00:00,2025-10-21 19:02:27,error,user135,192.168.1.68,2025-10-21,19,2,1,0,192.168.1.68,1,31,28,2,11568.0,52330.0,0,0,0
2025-10-22 09:34:37+00:00,2025-10-22 09:34:37,login,user098,192.168.1.68,2025-10-22,9,34,2,0,192.168.1.68,1,31,28,2,52330.0,12971.0,0,0,1
2025-10-22 13:10:48+00:00,2025-10-22 13:10:48,file_access,user078,192.168.1.68,2025-10-22,13,10,2,0,192.168.1.68,1,31,28,3,12971.0,554.0,0,1,1
2025-10-22 13:20:02+00:00,2025-10-22 13:20:02,login,user121,192.168.1.68,2025-10-22,13,20,2,0,192.168.1.68,1,31,28,3,554.0,4338.0,1,0,1
2025-10-22 14:32:20+00:00,2025-10-22 14:32:20,logout,user024,192.168.1.68,2025-10-22,14,32,2,0,192.168.1.68,1,31,28,3,4338.0,697.0,0,0,0
2025-10-22 14:43:57+00:00,2025-10-22 14:43:57,admin,cao,192.168.1.68,2025-10-22,14,43,2,0,192.168.1.68,1,31,28,3,697.0,16467.0,0,0,0
2025-10-22 19:18:24+00:00,2025-10-22 19:18:24,logout,user069,192.168.1.68,2025-10-22,19,18,2,0,192.168.1.68,1,31,28,2,16467.0,0.0,0,0,0
2025-10-15 10:25:05+00:00,2025-10-15 10:25:05,download,user135,192.168.1.69,2025-10-15,10,25,2,0,192.168.1.69,1,29,28,5,0.0,666.0,0,0,1
2025-10-15 10:36:11+00:00,2025-10-15 10:36:11,view,user040,192.168.1.69,2025-10-15,10,36,2,0,192.168.1.69,1,29,28,5,666.0,4442.0,0,0,1
2025-10-15 11:50:13+00:00,2025-10-15 11:50:13,login,user098,192.168.1.69,2025-10-15,11,50,2,0,192.168.1.69,1,29,28,2,4442.0,14464.0,0,0,0
2025-10-15 15:51:17+00:00,2025-10-15 15:51:17,login,user003,192.168.1.69,2025-10-15,15,51,2,0,192.168.1.69,1,29,28,3,14464.0,1288.0,0,0,0
2025-10-15 16:12:45+00:00,2025-10-15 16:12:45,logout,user139,192.168.1.69,2025-10-15,16,12,2,0,192.168.1.69,1,29,28,2,1288.0,9675.0,0,0,0
2025-10-15 18:54:00+00:00,2025-10-15 18:54:00,login,user081,192.168.1.69,2025-10-15,18,54,2,0,192.168.1.69,1,29,28,2,9675.0,3031.0,0,0,0
2025-10-15 19:44:31+00:00,2025-10-15 19:44:31,login,user022,192.168.1.69,2025-10-15,19,44,2,0,192.168.1.69,1,29,28,1,3031.0,60216.0,0,0,0
2025-10-16 12:28:07+00:00,2025-10-16 12:28:07,upload,user145,192.168.1.69,2025-10-16,12,28,3,0,192.168.1.69,1,29,28,3,60216.0,6939.0,0,0,0
2025-10-16 14:23:46+00:00,2025-10-16 14:23:46,download,user035,192.168.1.69,2025-10-16,14,23,3,0,192.168.1.69,1,29,28,2,6939.0,7772.0,0,0,0
2025-10-16 16:33:18+00:00,2025-10-16 16:33:18,logout,user043,192.168.1.69,2025-10-16,16,33,3,0,192.168.1.69,1,29,28,2,7772.0,59049.0,0,0,0
2025-10-17 08:57:27+00:00,2025-10-17 08:57:27,login,user062,192.168.1.69,2025-10-17,8,57,4,0,192.168.1.69,1,29,28,1,59049.0,4564.0,0,0,0
2025-10-17 10:13:31+00:00,2025-10-17 10:13:31,logout,user039,192.168.1.69,2025-10-17,10,13,4,0,192.168.1.69,1,29,28,5,4564.0,5211.0,0,0,1
2025-10-17 11:40:22+00:00,2025-10-17 11:40:22,logout,alice,192.168.1.69,2025-10-17,11,40,4,0,192.168.1.69,1,29,28,2,5211.0,5069.0,0,0,0
2025-10-17 13:04:51+00:00,2025-10-17 13:04:51,error,user087,192.168.1.69,2025-10-17,13,4,4,0,192.168.1.69,1,29,28,4,5069.0,1103.0,0,0,1
2025-10-17 13:23:14+00:00,2025-10-17 13:23:14,logout,user089,192.168.1.69,2025-10-17,13,23,4,0,192.168.1.69,1,29,28,4,1103.0,8498.0,0,0,1
2025-10-17 15:44:52+00:00,2025-10-17 15:44:52,login,user070,192.168.1.69,2025-10-17,15,44,4,0,192.168.1.69,1,29,28,3,8498.0,11551.0,0,0,0
2025-10-17 18:57:23+00:00,2025-10-17 18:57:23,logout,user092,192.168.1.69,2025-10-17,18,57,4,0,192.168.1.69,1,29,28,2,11551.0,51914.0,0,0,0
2025-10-18 09:22:37+00:00,2025-10-18 09:22:37,download,user094,192.168.1.69,2025-10-18,9,22,5,1,192.168.1.69,1,29,28,1,51914.0,3718.0,0,0,1
2025-10-18 10:24:35+00:00,2025-10-18 10:24:35,login,user014,192.168.1.69,2025-10-18,10,24,5,1,192.168.1.69,1,29,28,5,3718.0,5852.0,0,0,1
2025-10-18 12:02:07+00:00,2025-10-18 12:02:07,login,user099,192.168.1.69,2025-10-18,12,2,5,1,192.168.1.69,1,29,28,3,5852.0,5084.0,0,0,0
2025-10-18 13:26:51+00:00,2025-10-18 13:26:51,logout,user121,192.168.1.69,2025-10-18,13,26,5,1,192.168.1.69,1,29,28,4,5084.0,87553.0,0,0,1
2025-10-19 13:46:04+00:00,2025-10-19 13:46:04,logout,user081,192.168.1.69,2025-10-19,13,46,6,1,192.168.1.69,1,29,28,4,87553.0,99955.0,0,0,1
2025-10-20 17:31:59+00:00,2025-10-20 17:31:59,download,user037,192.168.1.69,2025-10-20,17,31,0,0,192.168.1.69,1,29,28,2,99955.0,51265.0,0,0,0
2025-10-21 07:46:24+00:00,2025-10-21 07:46:24,login,user132,192.168.1.69,2025-10-21,7,46,1,0,192.168.1.69,1,29,28,1,51265.0,26071.0,0,0,0
2025-10-21 15:00:55+00:00,2025-10-21 15:00:55,logout,user112,192.168.1.69,2025-10-21,15,0,1,0,192.168.1.69,1,29,28,3,26071.0,7675.0,0,0,0
2025-10-21 17:08:50+00:00,2025-10-21 17:08:50,logout,user055,192.168.1.69,2025-10-21,17,8,1,0,192.168.1.69,1,29,28,2,7675.0,62756.0,0,0,0
2025-10-22 10:34:46+00:00,2025-10-22 10:34:46,login,user053,192.168.1.69,2025-10-22,10,34,2,0,192.168.1.69,1,29,28,5,62756.0,7012.0,0,0,1
2025-10-22 12:31:38+00:00,2025-10-22 12:31:38,login,user101,192.168.1.69,2025-10-22,12,31,2,0,192.168.1.69,1,29,28,3,7012.0,8687.0,0,0,0
2025-10-22 14:56:25+00:00,2025-10-22 14:56:25,upload,user140,192.168.1.69,2025-10-22,14,56,2,0,192.168.1.69,1,29,28,2,8687.0,0.0,0,0,0
2025-10-15 09:00:49+00:00,2025-10-15 09:00:49,download,user039,192.168.1.7,2025-10-15,9,0,2,0,192.168.1.7,1,24,23,5,0.0,1922.0,0,0,1
2025-10-15 09:32:51+00:00,2025-10-15 09:32:51,error,sophia,192.168.1.7,2025-10-15,9,32,2,0,192.168.1.7,1,24,23,5,1922.0,2884.0,0,0,1
2025-10-15 10:20:55+00:00,2025-10-15 10:20:55,login,user012,192.168.1.7,2025-10-15,10,20,2,0,192.168.1.7,1,24,23,2,2884.0,12000.0,0,0,1
2025-10-15 13:40:55+00:00,2025-10-15 13:40:55,file_access,rosa,192.168.1.7,2025-10-15,13,40,2,0,192.168.1.7,1,24,23,3,12000.0,11261.0,0,0,1
2025-10-15 16:48:36+00:00,2025-10-15 16:48:36,login,user148,192.168.1.7,2025-10-15,16,48,2,0,192.168.1.7,1,24,23,2,11261.0,1373.0,0,0,0
2025-10-15 17:11:29+00:00,2025-10-15 17:11:29,login,user141,192.168.1.7,2025-10-15,17,11,2,0,192.168.1.7,1,24,23,4,1373.0,3084.0,0,0,0
2025-10-15 18:02:53+00:00,2025-10-15 18:02:53,download,jenny,192.168.1.7,2025-10-15,18,2,2,0,192.168.1.7,1,24,23,1,3084.0,6728.0,0,0,0
2025-10-15 19:55:01+00:00,2025-10-15 19:55:01,logout,user060,192.168.1.7,2025-10-15,19,55,2,0,192.168.1.7,1,24,23,1,6728.0,41855.0,0,0,0
2025-10-16 07:32:36+00:00,2025-10-16 07:32:36,download,user071,192.168.1.7,2025-10-16,7,32,3,0,192.168.1.7,1,24,23,2,41855.0,47553.0,0,0,0
2025-10-16 20:45:09+00:00,2025-10-16 20:45:09,download,user107,192.168.1.7,2025-10-16,20,45,3,0,192.168.1.7,1,24,23,1,47553.0,37086.0,0,0,0
2025-10-17 07:03:15+00:00,2025-10-17 07:03:15,login,user040,192.168.1.7,2025-10-17,7,3,4,0,192.168.1.7,1,24,23,2,37086.0,33448.0,0,0,0
2025-10-17 16:20:43+00:00,2025-10-17 16:20:43,admin,user039,192.168.1.7,2025-10-17,16,20,4,0,192.168.1.7,1,24,23,2,33448.0,64502.0,0,0,0
2025-10-18 10:15:45+00:00,2025-10-18 10:15:45,download,user014,192.168.1.7,2025-10-18,10,15,5,1,192.168.1.7,1,24,23,2,64502.0,19407.0,0,0,1
2025-10-18 15:39:12+00:00,2025-10-18 15:39:12,login,user072,192.168.1.7,2025-10-18,15,39,5,1,192.168.1.7,1,24,23,1,19407.0,6109.0,0,0,0
2025-10-18 17:21:01+00:00,2025-10-18 17:21:01,view,user090,192.168.1.7,2025-10-18,17,21,5,1,192.168.1.7,1,24,23,4,6109.0,57963.0,0,0,0
2025-10-19 09:27:04+00:00,2025-10-19 09:27:04,error,user088,192.168.1.7,2025-10-19,9,27,6,1,192.168.1.7,1,24,23,5,57963.0,28120.0,0,0,1
2025-10-19 17:15:44+00:00,2025-10-19 17:15:44,login,user131,192.168.1.7,2025-10-19,17,15,6,1,192.168.1.7,1,24,23,4,28120.0,57528.0,0,0,0
2025-10-20 09:14:32+00:00,2025-10-20 09:14:32,file_access,user057,192.168.1.7,2025-10-20,9,14,0,0,192.168.1.7,1,24,23,5,57528.0,2246.0,0,0,1
2025-10-20 09:51:58+00:00,2025-10-20 09:51:58,upload,user117,192.168.1.7,2025-10-20,9,51,0,0,192.168.1.7,1,24,23,5,2246.0,14264.0,0,0,1
2025-10-20 13:49:42+00:00,2025-10-20 13:49:42,logout,user055,192.168.1.7,2025-10-20,13,49,0,0,192.168.1.7,1,24,23,3,14264.0,11984.0,0,0,1
2025-10-20 17:09:26+00:00,2025-10-20 17:09:26,download,user086,192.168.1.7,2025-10-20,17,9,0,0,192.168.1.7,1,24,23,4,11984.0,77345.0,0,0,0
2025-10-21 14:38:31+00:00,2025-10-21 14:38:31,upload,user149,192.168.1.7,2025-10-21,14,38,1,0,192.168.1.7,1,24,23,2,77345.0,82591.0,0,0,0
2025-10-22 13:35:02+00:00,2025-10-22 13:35:02,upload,user138,192.168.1.7,2025-10-22,13,35,2,0,192.168.1.7,1,24,23,3,82591.0,3503.0,0,0,1
2025-10-22 14:33:25+00:00,2025-10-22 14:33:25,download,user093,192.168.1.7,2025-10-22,14,33,2,0,192.168.1.7,1,24,23,2,3503.0,0.0,0,0,0
2025-10-15 10:39:11+00:00,2025-10-15 10:39:11,login,user072,192.168.1.70,2025-10-15,10,39,2,0,192.168.1.70,1,29,27,3,0.0,757.0,0,0,1
2025-10-15 10:51:48+00:00,2025-10-15 10:51:48,download,user119,192.168.1.70,2025-10-15,10,51,2,0,192.168.1.70,1,29,27,3,757.0,5090.0,0,0,1
2025-10-15 12:16:38+00:00,2025-10-15 12:16:38,error,frank,192.168.1.70,2025-10-15,12,16,2,0,192.168.1.70,1,29,27,3,5090.0,4765.0,0,0,0
2025-10-15 13:36:03+00:00,2025-10-15 13:36:03,login,user031,192.168.1.70,2025-10-15,13,36,2,0,192.168.1.70,1,29,27,5,4765.0,5844.0,0,0,1
2025-10-15 15:13:27+00:00,2025-10-15 15:13:27,logout,user068,192.168.1.70,2025-10-15,15,13,2,0,192.168.1.70,1,29,27,2,5844.0,11510.0,0,0,0
2025-10-15 18:25:17+00:00,2025-10-15 18:25:17,logout,user125,192.168.1.70,2025-10-15,18,25,2,0,192.168.1.70,1,29,27,1,11510.0,74837.0,0,0,0
2025-10-16 15:12:34+00:00,2025-10-16 15:12:34,login,user112,192.168.1.70,2025-10-16,15,12,3,0,192.168.1.70,1,29,27,2,74837.0,6991.0,0,0,0
2025-10-16 17:09:05+00:00,2025-10-16 17:09:05,login,user030,192.168.1.70,2025-10-16,17,9,3,0,192.168.1.70,1,29,27,2,6991.0,73041.0,0,0,0
2025-10-17 13:26:26+00:00,2025-10-17 13:26:26,login,user052,192.168.1.70,2025-10-17,13,26,4,0,192.168.1.70,1,29,27,5,73041.0,3023.0,0,0,1
2025-10-17 14:16:49+00:00,2025-10-17 14:16:49,logout,user118,192.168.1.70,2025-10-17,14,16,4,0,192.168.1.70,1,29,27,3,3023.0,60478.0,0,0,0
2025-10-18 07:04:47+00:00,2025-10-18 07:04:47,file_access,bob,192.168.1.70,2025-10-18,7,4,5,1,192.168.1.70,1,29,27,1,60478.0,6992.0,0,0,0
2025-10-18 09:01:19+00:00,2025-10-18 09:01:19,download,user011,192.168.1.70,2025-10-18,9,1,5,1,192.168.1.70,1,29,27,2,6992.0,3523.0,0,0,1
2025-10-18 10:00:02+00:00,2025-10-18 10:00:02,login,user051,192.168.1.70,2025-10-18,10,0,5,1,192.168.1.70,1,29,27,3,3523.0,3604.0,0,0,1
2025-10-18 11:00:06+00:00,2025-10-18 11:00:06,logout,user012,192.168.1.70,2025-10-18,11,0,5,1,192.168.1.70,1,29,27,2,3604.0,3930.0,0,0,0
2025-10-18 12:05:36+00:00,2025-10-18 12:05:36,login,user147,192.168.1.70,2025-10-18,12,5,5,1,192.168.1.70,1,29,27,3,3930.0,5559.0,0,0,0
2025-10-18 13:38:15+00:00,2025-10-18 13:38:15,logout,user009,192.168.1.70,2025-10-18,13,38,5,1,192.168.1.70,1,29,27,5,5559.0,207.0,0,1,1
2025-10-18 13:41:42+00:00,2025-10-18 13:41:42,view,frank,192.168.1.70,2025-10-18,13,41,5,1,192.168.1.70,1,29,27,5,207.0,67305.0,1,0,1
2025-10-19 08:23:27+00:00,2025-10-19 08:23:27,view,user060,192.168.1.70,2025-10-19,8,23,6,1,192.168.1.70,1,29,27,2,67305.0,150.0,0,1,0
2025-10-19 08:25:57+00:00,2025-10-19 08:25:57,login,user079,192.168.1.70,2025-10-19,8,25,6,1,192.168.1.70,1,29,27,2,150.0,9314.0,1,0,0
2025-10-19 11:01:11+00:00,2025-10-19 11:01:11,login,user103,192.168.1.70,2025-10-19,11,1,6,1,192.168.1.70,1,29,27,2,9314.0,6083.0,0,0,0
2025-10-19 12:42:34+00:00,2025-10-19 12:42:34,download,user119,192.168.1.70,2025-10-19,12,42,6,1,192.168.1.70,1,29,27,3,6083.0,13498.0,0,0,0
2025-10-19 16:27:32+00:00,2025-10-19 16:27:32,login,user037,192.168.1.70,2025-10-19,16,27,6,1,192.168.1.70,1,29,27,1,13498.0,162242.0,0,0,0
2025-10-21 13:31:34+00:00,2025-10-21 13:31:34,logout,user123,192.168.1.70,2025-10-21,13,31,1,0,192.168.1.70,1,29,27,5,162242.0,2562.0,0,0,1
2025-10-21 14:14:16+00:00,2025-10-21 14:14:16,password_change,user059,192.168.1.70,2025-10-21,14,14,1,0,192.168.1.70,1,29,27,3,2562.0,2714.0,0,0,0
2025-10-21 14:59:30+00:00,2025-10-21 14:59:30,login,user094,192.168.1.70,2025-10-21,14,59,1,0,192.168.1.70,1,29,27,3,2714.0,43722.0,0,0,0
2025-10-22 03:08:12+00:00,2025-10-22 03:08:12,logout,user095,192.168.1.70,2025-10-22,3,8,2,0,192.168.1.70,1,29,27,1,43722.0,23302.0,0,0,0
2025-10-22 09:36:34+00:00,2025-10-22 09:36:34,login,user099,192.168.1.70,2025-10-22,9,36,2,0,192.168.1.70,1,29,27,2,23302.0,26878.0,0,0,1
2025-10-22 17:04:32+00:00,2025-10-22 17:04:32,login,user081,192.168.1.70,2025-10-22,17,4,2,0,192.168.1.70,1,29,27,2,26878.0,21922.0,0,0,0
2025-10-22 23:09:54+00:00,2025-10-22 23:09:54,logout,user045,192.168.1.70,2025-10-22,23,9,2,0,192.168.1.70,1,29,27,1,21922.0,0.0,0,0,0
2025-10-15 08:04:20+00:00,2025-10-15 08:04:20,login,user095,192.168.1.71,2025-10-15,8,4,2,0,192.168.1.71,1,31,27,5,0.0,5698.0,0,0,0
2025-10-15 09:39:18+00:00,2025-10-15 09:39:18,download,cao,192.168.1.71,2025-10-15,9,39,2,0,192.168.1.71,1,31,27,3,5698.0,106230.0,0,0,1
2025-10-16 15:09:48+00:00,2025-10-16 15:09:48,download,user001,192.168.1.71,2025-10-16,15,9,3,0,192.168.1.71,1,31,27,3,106230.0,1251.0,0,0,0
2025-10-16 15:30:39+00:00,2025-10-16 15:30:39,login,user010,192.168.1.71,2025-10-16,15,30,3,0,192.168.1.71,1,31,27,3,1251.0,1205.0,0,0,0
2025-10-16 15:50:44+00:00,2025-10-16 15:50:44,login,user114,192.168.1.71,2025-10-16,15,50,3,0,192.168.1.71,1,31,27,3,1205.0,662.0,0,0,0
2025-10-16 16:01:46+00:00,2025-10-16 16:01:46,download,user142,192.168.1.71,2025-10-16,16,1,3,0,192.168.1.71,1,31,27,5,662.0,1191.0,0,0,0
2025-10-16 16:21:37+00:00,2025-10-16 16:21:37,logout,user031,192.168.1.71,2025-10-16,16,21,3,0,192.168.1.71,1,31,27,5,1191.0,5875.0,0,0,0
2025-10-16 17:59:32+00:00,2025-10-16 17:59:32,error,user068,192.168.1.71,2025-10-16,17,59,3,0,192.168.1.71,1,31,27,2,5875.0,9896.0,0,0,0
2025-10-16 20:44:28+00:00,2025-10-16 20:44:28,login,user143,192.168.1.71,2025-10-16,20,44,3,0,192.168.1.71,1,31,27,1,9896.0,1706.0,0,0,0
2025-10-16 21:12:54+00:00,2025-10-16 21:12:54,logout,user049,192.168.1.71,2025-10-16,21,12,3,0,192.168.1.71,1,31,27,1,1706.0,44610.0,0,0,0
2025-10-17 09:36:24+00:00,2025-10-17 09:36:24,login,user017,192.168.1.71,2025-10-17,9,36,4,0,192.168.1.71,1,31,27,3,44610.0,1508.0,0,0,1
2025-10-17 10:01:32+00:00,2025-10-17 10:01:32,error,user130,192.168.1.71,2025-10-17,10,1,4,0,192.168.1.71,1,31,27,1,1508.0,5594.0,0,0,1
2025-10-17 11:34:46+00:00,2025-10-17 11:34:46,upload,user065,192.168.1.71,2025-10-17,11,34,4,0,192.168.1.71,1,31,27,1,5594.0,3331.0,0,0,0
2025-10-17 12:30:17+00:00,2025-10-17 12:30:17,upload,user017,192.168.1.71,2025-10-17,12,30,4,0,192.168.1.71,1,31,27,1,3331.0,6155.0,0,0,0
2025-10-17 14:12:52+00:00,2025-10-17 14:12:52,login,user044,192.168.1.71,2025-10-17,14,12,4,0,192.168.1.71,1,31,27,2,6155.0,1064.0,0,0,0
2025-10-17 14:30:36+00:00,2025-10-17 14:30:36,view,user090,192.168.1.71,2025-10-17,14,30,4,0,192.168.1.71,1,31,27,2,1064.0,16091.0,0,0,0
2025-10-17 18:58:47+00:00,2025-10-17 18:58:47,upload,user106,192.168.1.71,2025-10-17,18,58,4,0,192.168.1.71,1,31,27,1,16091.0,47598.0,0,0,0
2025-10-18 08:12:05+00:00,2025-10-18 08:12:05,logout,user146,192.168.1.71,2025-10-18,8,12,5,1,192.168.1.71,1,31,27,5,47598.0,2739.0,0,0,0
2025-10-18 08:57:44+00:00,2025-10-18 08:57:44,login,user056,192.168.1.71,2025-10-18,8,57,5,1,192.168.1.71,1,31,27,5,2739.0,28302.0,0,0,0
2025-10-18 16:49:26+00:00,2025-10-18 16:49:26,logout,user111,192.168.1.71,2025-10-18,16,49,5,1,192.168.1.71,1,31,27,5,28302.0,48646.0,0,0,0
2025-10-19 06:20:12+00:00,2025-10-19 06:20:12,password_change,user115,192.168.1.71,2025-10-19,6,20,6,1,192.168.1.71,1,31,27,1,48646.0,24572.0,0,0,0
2025-10-19 13:09:44+00:00,2025-10-19 13:09:44,login,user147,192.168.1.71,2025-10-19,13,9,6,1,192.168.1.71,1,31,27,4,24572.0,89331.0,0,0,1
2025-10-20 13:58:35+00:00,2025-10-20 13:58:35,upload,user027,192.168.1.71,2025-10-20,13,58,0,0,192.168.1.71,1,31,27,4,89331.0,8479.0,0,0,1
2025-10-20 16:19:54+00:00,2025-10-20 16:19:54,view,user105,192.168.1.71,2025-10-20,16,19,0,0,192.168.1.71,1,31,27,5,8479.0,5565.0,0,0,0
2025-10-20 17:52:39+00:00,2025-10-20 17:52:39,logout,user027,192.168.1.71,2025-10-20,17,52,0,0,192.168.1.71,1,31,27,2,5565.0,53576.0,0,0,0
2025-10-21 08:45:35+00:00,2025-10-21 08:45:35,logout,user147,192.168.1.71,2025-10-21,8,45,1,0,192.168.1.71,1,31,27,5,53576.0,2713.0,0,0,0
2025-10-21 09:30:48+00:00,2025-10-21 09:30:48,upload,user010,192.168.1.71,2025-10-21,9,30,1,0,192.168.1.71,1,31,27,3,2713.0,14498.0,0,0,1
2025-10-21 13:32:26+00:00,2025-10-21 13:32:26,login,user083,192.168.1.71,2025-10-21,13,32,1,0,192.168.1.71,1,31,27,4,14498.0,1633.0,0,0,1
2025-10-21 13:59:39+00:00,2025-10-21 13:59:39,logout,user085,192.168.1.71,2025-10-21,13,59,1,0,192.168.1.71,1,31,27,4,1633.0,67985.0,0,0,1
2025-10-22 08:52:44+00:00,2025-10-22 08:52:44,download,tim,192.168.1.71,2025-10-22,8,52,2,0,192.168.1.71,1,31,27,5,67985.0,28441.0,0,0,0
2025-10-22 16:46:45+00:00,2025-10-22 16:46:45,logout,user079,192.168.1.71,2025-10-22,16,46,2,0,192.168.1.71,1,31,27,5,28441.0,0.0,0,0,0
2025-10-15 04:02:47+00:00,2025-10-15 04:02:47,download,user002,192.168.1.72,2025-10-15,4,2,2,0,192.168.1.72,1,23,22,1,0.0,19898.0,0,0,0
2025-10-15 09:34:25+00:00,2025-10-15 09:34:25,logout,user088,192.168.1.72,2025-10-15,9,34,2,0,192.168.1.72,1,23,22,4,19898.0,6784.0,0,0,1
2025-10-15 11:27:29+00:00,2025-10-15 11:27:29,logout,user016,192.168.1.72,2025-10-15,11,27,2,0,192.168.1.72,1,23,22,2,6784.0,7923.0,0,0,0
2025-10-15 13:39:32+00:00,2025-10-15 13:39:32,download,user004,192.168.1.72,2025-10-15,13,39,2,0,192.168.1.72,1,23,22,4,7923.0,11485.0,0,0,1
2025-10-15 16:50:57+00:00,2025-10-15 16:50:57,login,user039,192.168.1.72,2025-10-15,16,50,2,0,192.168.1.72,1,23,22,1,11485.0,61421.0,0,0,0
2025-10-16 09:54:38+00:00,2025-10-16 09:54:38,logout,user126,192.168.1.72,2025-10-16,9,54,3,0,192.168.1.72,1,23,22,4,61421.0,14037.0,0,0,1
2025-10-16 13:48:35+00:00,2025-10-16 13:48:35,login,user109,192.168.1.72,2025-10-16,13,48,3,0,192.168.1.72,1,23,22,4,14037.0,18391.0,0,0,1
2025-10-16 18:55:06+00:00,2025-10-16 18:55:06,upload,user105,192.168.1.72,2025-10-16,18,55,3,0,192.168.1.72,1,23,22,2,18391.0,43445.0,0,0,0
2025-10-17 06:59:11+00:00,2025-10-17 06:59:11,login,user143,192.168.1.72,2025-10-17,6,59,4,0,192.168.1.72,1,23,22,1,43445.0,21004.0,0,0,0
2025-10-17 12:49:15+00:00,2025-10-17 12:49:15,file_access,user068,192.168.1.72,2025-10-17,12,49,4,0,192.168.1.72,1,23,22,1,21004.0,28799.0,0,0,0
